Time,EncoderAngle
1644557727.4453068,3006.00
1644557727.4535966,3009.00
1644557727.4621487,3012.00
1644557727.4701362,3015.00
1644557727.4820032,3018.00
1644557727.490522,3021.00
1644557727.4982364,3024.00
1644557727.5110183,3027.00
1644557727.5184014,3030.00
1644557727.5274932,3033.00
1644557727.535441,3036.00
1644557727.5473275,3039.00
1644557727.556135,3042.00
1644557727.5642903,3045.00
1644557727.5766213,3048.00
1644557727.5848422,3051.00
1644557727.593029,3054.00
1644557727.6010447,3057.00
1644557727.6131442,3060.00
1644557727.6216874,3063.00
1644557727.6294043,3066.00
1644557727.6421115,3069.00
1644557727.6496902,3072.00
1644557727.657633,3075.00
1644557727.6664336,3078.00
1644557727.6778705,3081.00
1644557727.6871226,3084.00
1644557727.6953099,3087.00
1644557727.707769,3090.00
1644557727.7153974,3093.00
1644557727.724081,3096.00
1644557727.73137,3099.00
1644557727.7436879,3102.00
1644557727.7516701,3105.00
1644557727.7606454,3108.00
1644557727.7732604,3111.00
1644557727.780639,3114.00
1644557727.7895436,3117.00
1644557727.7978806,3120.00
1644557727.81012,3123.00
1644557727.8183193,3126.00
1644557727.8265188,3129.00
1644557727.8388796,3132.00
1644557727.8461423,3135.00
1644557727.8541143,3138.00
1644557727.8670802,3141.00
1644557727.8750603,3144.00
1644557727.883038,3147.00
1644557727.8910167,3150.00
1644557727.904145,3153.00
1644557727.9121764,3156.00
1644557727.9205043,3159.00
1644557727.9325917,3162.00
1644557727.940953,3165.00
1644557727.9485805,3168.00
1644557727.957493,3171.00
1644557727.9690232,3174.00
1644557727.9780715,3177.00
1644557727.986111,3180.00
1644557727.9976044,3183.00
1644557728.006716,3186.00
1644557728.014646,3189.00
1644557728.0230005,3192.00
1644557728.0353847,3195.00
1644557728.043576,3198.00
1644557728.051272,3201.00
1644557728.0632443,3204.00
1644557728.0722158,3207.00
1644557728.0802011,3210.00
1644557728.0885835,3213.00
1644557728.100814,3216.00
1644557728.1089094,3219.00
1644557728.1171956,3222.00
1644557728.128834,3225.00
1644557728.1376803,3228.00
1644557728.1454532,3231.00
1644557728.153745,3234.00
1644557728.1661224,3237.00
1644557728.1746235,3240.00
1644557728.1820483,3243.00
1644557728.194724,3246.00
1644557728.2030056,3249.00
1644557728.2116225,3252.00
1644557728.2186086,3255.00
1644557728.2312243,3258.00
1644557728.2401302,3261.00
1644557728.2472103,3264.00
1644557728.260606,3267.00
1644557728.2688868,3270.00
1644557728.2770202,3273.00
1644557728.2850392,3276.00
1644557728.2966237,3279.00
1644557728.3058217,3282.00
1644557728.3135948,3285.00
1644557728.3261566,3288.00
1644557728.3342936,3291.00
1644557728.3416512,3294.00
1644557728.3508053,3297.00
1644557728.3623595,3300.00
1644557728.3712404,3303.00
1644557728.3790135,3306.00
1644557728.3915513,3309.00
1644557728.3997087,3312.00
1644557728.4081235,3315.00
1644557728.4162593,3318.00
1644557728.428516,3321.00
1644557728.4364228,3324.00
1644557728.4439976,3327.00
1644557728.4572399,3330.00
1644557728.4646947,3333.00
1644557728.4734251,3336.00
1644557728.4813216,3339.00
1644557728.4936285,3342.00
1644557728.5023468,3345.00
1644557728.5104437,3348.00
1644557728.5227747,3351.00
1644557728.5309246,3354.00
1644557728.5391738,3357.00
1644557728.5463123,3360.00
1644557728.5588548,3363.00
1644557728.56779,3366.00
1644557728.575118,3369.00
1644557728.5870848,3372.00
1644557728.5960734,3375.00
1644557728.6040637,3378.00
1644557728.617007,3381.00
1644557728.6251996,3384.00
1644557728.6330316,3387.00
1644557728.6415882,3390.00
1644557728.6528287,3393.00
1644557728.661024,3396.00
1644557728.6700482,3399.00
1644557728.6823797,3402.00
1644557728.6908414,3405.00
1644557728.6983054,3408.00
1644557728.707132,3411.00
1644557728.7194235,3414.00
1644557728.7268836,3417.00
1644557728.7357864,3420.00
1644557728.747575,3423.00
1644557728.7562804,3426.00
1644557728.7634776,3429.00
1644557728.772627,3432.00
1644557728.7844517,3435.00
1644557728.7927768,3438.00
1644557728.8013313,3441.00
1644557728.8128536,3444.00
1644557728.8209631,3447.00
1644557728.8298666,3450.00
1644557728.8377242,3453.00
1644557728.8504817,3456.00
1644557728.8586378,3459.00
1644557728.8668416,3462.00
1644557728.878223,3465.00
1644557728.8871279,3468.00
1644557728.8944864,3471.00
1644557728.903708,3474.00
1644557728.915827,3477.00
1644557728.9240572,3480.00
1644557728.931589,3483.00
1644557728.9436605,3486.00
1644557728.95281,3489.00
1644557728.9607923,3492.00
1644557728.9693084,3495.00
1644557728.9802477,3498.00
1644557728.9896898,3501.00
1644557728.9969914,3504.00
1644557729.009262,3507.00
1644557729.0183163,3510.00
1644557729.025685,3513.00
1644557729.0346396,3516.00
1644557729.0466592,3519.00
1644557729.0551732,3522.00
1644557729.062716,3525.00
1644557729.0757322,3528.00
1644557729.0838842,3531.00
1644557729.0921106,3534.00
1644557729.1001668,3537.00
1644557729.1116104,3540.00
1644557729.1202695,3543.00
1644557729.1286209,3546.00
1644557729.1413167,3549.00
1644557729.149181,3552.00
1644557729.157197,3555.00
1644557729.165152,3558.00
1644557729.1771185,3561.00
1644557729.1860862,3564.00
1644557729.1940663,3567.00
1644557729.2064068,3570.00
1644557729.214351,3573.00
1644557729.222917,3576.00
1644557729.2311502,3579.00
1644557729.242688,3582.00
1644557729.2516472,3585.00
1644557729.2598846,3588.00
1644557729.2723062,3591.00
1644557729.2798412,3594.00
1644557729.2877624,3597.00
1644557729.296098,3600.00
1644557729.3087351,3603.00
1644557729.3170757,3606.00
1644557729.325456,3609.00
1644557729.337569,3612.00
1644557729.3447413,3615.00
1644557729.3540487,3618.00
1644557729.3663003,3621.00
1644557729.3745856,3624.00
1644557729.3821847,3627.00
1644557729.3911355,3630.00
1644557729.402807,3633.00
1644557729.4107227,3636.00
1644557729.4197407,3639.00
1644557729.4319377,3642.00
1644557729.4402926,3645.00
1644557729.4476862,3648.00
1644557729.4565105,3651.00
1644557729.4688246,3654.00
1644557729.4763098,3657.00
1644557729.4852874,3660.00
1644557729.496444,3663.00
1644557729.5056815,3666.00
1644557729.5136652,3669.00
1644557729.52205,3672.00
1644557729.5340993,3675.00
1644557729.5425775,3678.00
1644557729.5508442,3681.00
1644557729.5627947,3684.00
1644557729.5712752,3687.00
1644557729.5788884,3690.00
1644557729.587559,3693.00
1644557729.5998,3696.00
1644557729.6081834,3699.00
1644557729.6156769,3702.00
1644557729.6274838,3705.00
1644557729.6368415,3708.00
1644557729.6448793,3711.00
1644557729.6531713,3714.00
1644557729.664883,3717.00
1644557729.6732566,3720.00
1644557729.6816778,3723.00
1644557729.693405,3726.00
1644557729.7023811,3729.00
1644557729.7097828,3732.00
1644557729.7188182,3735.00
1644557729.7307136,3738.00
1644557729.7392306,3741.00
1644557729.7470741,3744.00
1644557729.7597048,3747.00
1644557729.767928,3750.00
1644557729.7760994,3753.00
1644557729.7840707,3756.00
1644557729.7962995,3759.00
1644557729.8036952,3762.00
1644557729.8126357,3765.00
1644557729.8251784,3768.00
1644557729.832681,3771.00
1644557729.8416722,3774.00
1644557729.8490043,3777.00
1644557729.8610365,3780.00
1644557729.8703518,3783.00
1644557729.878079,3786.00
1644557729.8908205,3789.00
1644557729.8989189,3792.00
1644557729.9071853,3795.00
1644557729.9147036,3798.00
1644557729.927056,3801.00
1644557729.9356935,3804.00
1644557729.9431336,3807.00
1644557729.9562733,3810.00
1644557729.9632595,3813.00
1644557729.9722342,3816.00
1644557729.9802136,3819.00
1644557729.992224,3822.00
1644557730.0001595,3825.00
1644557730.00935,3828.00
1644557730.021434,3831.00
1644557730.0295506,3834.00
1644557730.0377254,3837.00
1644557730.050366,3840.00
1644557730.058541,3843.00
1644557730.0663862,3846.00
1644557730.0744057,3849.00
1644557730.0872993,3852.00
1644557730.0953822,3855.00
1644557730.1035538,3858.00
1644557730.1157005,3861.00
1644557730.1238203,3864.00
1644557730.1323042,3867.00
1644557730.1404433,3870.00
1644557730.1528885,3873.00
1644557730.160929,3876.00
1644557730.1693408,3879.00
1644557730.1815913,3882.00
1644557730.1889505,3885.00
1644557730.197933,3888.00
1644557730.206067,3891.00
1644557730.218345,3894.00
1644557730.2263165,3897.00
1644557730.2347357,3900.00
1644557730.2466679,3903.00
1644557730.2546837,3906.00
1644557730.2626274,3909.00
1644557730.2716079,3912.00
1644557730.2833164,3915.00
1644557730.292036,3918.00
1644557730.3002152,3921.00
1644557730.3122187,3924.00
1644557730.3207963,3927.00
1644557730.3282533,3930.00
1644557730.337196,3933.00
1644557730.3494797,3936.00
1644557730.357567,3939.00
1644557730.3657265,3942.00
1644557730.3777373,3945.00
1644557730.386301,3948.00
1644557730.3943546,3951.00
1644557730.40276,3954.00
1644557730.4146767,3957.00
1644557730.4230988,3960.00
1644557730.4312892,3963.00
1644557730.4430976,3966.00
1644557730.4517848,3969.00
1644557730.4594305,3972.00
1644557730.46814,3975.00
1644557730.4803576,3978.00
1644557730.4887838,3981.00
1644557730.4967442,3984.00
1644557730.5092206,3987.00
1644557730.5172527,3990.00
1644557730.5254195,3993.00
1644557730.533356,3996.00
1644557730.5452237,3999.00
1644557730.554239,4002.00
1644557730.5623176,4005.00
1644557730.574614,4008.00
1644557730.582597,4011.00
1644557730.5909116,4014.00
1644557730.598816,4017.00
1644557730.6117837,4020.00
1644557730.618763,4023.00
1644557730.6277401,4026.00
1644557730.6397073,4029.00
1644557730.6476862,4032.00
1644557730.6556647,4035.00
1644557730.663654,4038.00
1644557730.6766093,4041.00
1644557730.6845872,4044.00
1644557730.692566,4047.00
1644557730.7045345,4050.00
1644557730.7135105,4053.00
1644557730.7214885,4056.00
1644557730.7294676,4059.00
1644557730.7414348,4062.00
1644557730.750415,4065.00
1644557730.7583907,4068.00
1644557730.770358,4071.00
1644557730.7783377,4074.00
1644557730.7873127,4077.00
1644557730.7992802,4080.00
1644557730.807259,4083.00
1644557730.815238,4086.00
1644557730.824214,4089.00
1644557730.8361907,4092.00
1644557730.8441613,4095.00
1644557730.852139,4098.00
1644557730.8651044,4101.00
1644557730.8730834,4104.00
1644557730.8810618,4107.00
1644557730.8890405,4110.00
1644557730.9020073,4113.00
1644557730.9099896,4116.00
1644557730.9179633,4119.00
1644557730.929932,4122.00
1644557730.9389067,4125.00
1644557730.9468863,4128.00
1644557730.9548647,4131.00
1644557730.9668334,4134.00
1644557730.9758089,4137.00
1644557730.9837873,4140.00
1644557730.9957564,4143.00
1644557731.0037348,4146.00
1644557731.0127234,4149.00
1644557731.020689,4152.00
1644557731.0326567,4155.00
1644557731.040635,4158.00
1644557731.049611,4161.00
1644557731.061587,4164.00
1644557731.069558,4167.00
1644557731.077541,4170.00
1644557731.0865126,4173.00
1644557731.0984845,4176.00
1644557731.106459,4179.00
1644557731.1144378,4182.00
1644557731.1274078,4185.00
1644557731.1353815,4188.00
1644557731.1433728,4191.00
1644557731.151339,4194.00
1644557731.1633227,4197.00
1644557731.1722844,4200.00
1644557731.1802619,4203.00
1644557731.1922305,4206.00
1644557731.2002084,4209.00
1644557731.2091844,4212.00
1644557731.217181,4215.00
1644557731.2291539,4218.00
1644557731.2379253,4221.00
1644557731.246133,4224.00
1644557731.2582266,4227.00
1644557731.2665687,4230.00
1644557731.2746873,4233.00
1644557731.2830808,4236.00
1644557731.2943819,4239.00
1644557731.3035135,4242.00
1644557731.3115158,4245.00
1644557731.3239517,4248.00
1644557731.3324392,4251.00
1644557731.3406491,4254.00
1644557731.3487918,4257.00
1644557731.3606904,4260.00
1644557731.369289,4263.00
1644557731.3765092,4266.00
1644557731.3888993,4269.00
1644557731.397901,4272.00
1644557731.4060183,4275.00
1644557731.4142222,4278.00
1644557731.4262006,4281.00
1644557731.433889,4284.00
1644557731.4422064,4287.00
1644557731.454178,4290.00
1644557731.4631548,4293.00
1644557731.4711332,4296.00
1644557731.4831386,4299.00
1644557731.4911172,4302.00
1644557731.5000556,4305.00
1644557731.5080688,4308.00
1644557731.5200372,4311.00
1644557731.5280178,4314.00
1644557731.5369582,4317.00
1644557731.5489588,4320.00
1644557731.556937,4323.00
1644557731.5649152,4326.00
1644557731.572894,4329.00
1644557731.585859,4332.00
1644557731.5938087,4335.00
1644557731.601817,4338.00
1644557731.6147535,4341.00
1644557731.6227274,4344.00
1644557731.6307402,4347.00
1644557731.638718,4350.00
1644557731.6506891,4353.00
1644557731.6596382,4356.00
1644557731.667642,4359.00
1644557731.6796088,4362.00
1644557731.6875873,4365.00
1644557731.6965313,4368.00
1644557731.7045422,4371.00
1644557731.7164772,4374.00
1644557731.7244556,4377.00
1644557731.7334313,4380.00
1644557731.7454112,4383.00
1644557731.753412,4386.00
1644557731.7623546,4389.00
1644557731.7703578,4392.00
1644557731.7823017,4395.00
1644557731.791562,4398.00
1644557731.7982578,4401.00
1644557731.8112311,4404.00
1644557731.8196163,4407.00
1644557731.826834,4410.00
1644557731.8358362,4413.00
1644557731.8477702,4416.00
1644557731.8557875,4419.00
1644557731.863766,4422.00
1644557731.8768792,4425.00
1644557731.884938,4428.00
1644557731.8929117,4431.00
1644557731.9017103,4434.00
1644557731.9139538,4437.00
1644557731.9222891,4440.00
1644557731.9303582,4443.00
1644557731.9416947,4446.00
1644557731.9508197,4449.00
1644557731.9587014,4452.00
1644557731.9671605,4455.00
1644557731.979573,4458.00
1644557731.987789,4461.00
1644557731.9951613,4464.00
1644557732.0081873,4467.00
1644557732.0165124,4470.00
1644557732.024083,4473.00
1644557732.032446,4476.00
1644557732.0447755,4479.00
1644557732.0530524,4482.00
1644557732.060876,4485.00
1644557732.0736532,4488.00
1644557732.0813954,4491.00
1644557732.0893743,4494.00
1644557732.0973535,4497.00
1644557732.1103244,4500.00
1644557732.118297,4503.00
1644557732.1264806,4506.00
1644557732.1392415,4509.00
1644557732.1474218,4512.00
1644557732.1556501,4515.00
1644557732.1637347,4518.00
1644557732.1757448,4521.00
1644557732.183994,4524.00
1644557732.1917548,4527.00
1644557732.2048006,4530.00
1644557732.21204,4533.00
1644557732.2202563,4536.00
1644557732.23226,4539.00
1644557732.2407887,4542.00
1644557732.2487333,4545.00
1644557732.2572258,4548.00
1644557732.27023,4551.00
1644557732.278169,4554.00
1644557732.2866259,4557.00
1644557732.298887,4560.00
1644557732.306716,4563.00
1644557732.3153267,4566.00
1644557732.3235857,4569.00
1644557732.3359091,4572.00
1644557732.3439054,4575.00
1644557732.3515248,4578.00
1644557732.3642719,4581.00
1644557732.3728285,4584.00
1644557732.3810382,4587.00
1644557732.3892171,4590.00
1644557732.4006615,4593.00
1644557732.4087372,4596.00
1644557732.417827,4599.00
1644557732.4301207,4602.00
1644557732.4384198,4605.00
1644557732.44592,4608.00
1644557732.4547482,4611.00
1644557732.467025,4614.00
1644557732.4743726,4617.00
1644557732.4833775,4620.00
1644557732.495239,4623.00
1644557732.5035403,4626.00
1644557732.5113666,4629.00
1644557732.520316,4632.00
1644557732.5324683,4635.00
1644557732.5407703,4638.00
1644557732.5489666,4641.00
1644557732.5607,4644.00
1644557732.5692632,4647.00
1644557732.5772452,4650.00
1644557732.5847123,4653.00
1644557732.5980196,4656.00
1644557732.606158,4659.00
1644557732.6140165,4662.00
1644557732.6257129,4665.00
1644557732.6347415,4668.00
1644557732.6428654,4671.00
1644557732.6512454,4674.00
1644557732.6631846,4677.00
1644557732.6718497,4680.00
1644557732.6793556,4683.00
1644557732.69116,4686.00
1644557732.6991801,4689.00
1644557732.7081628,4692.00
1644557732.716807,4695.00
1644557732.7287724,4698.00
1644557732.737377,4701.00
1644557732.7451866,4704.00
1644557732.757408,4707.00
1644557732.766041,4710.00
1644557732.773904,4713.00
1644557732.7823613,4716.00
1644557732.7939174,4719.00
1644557732.8028266,4722.00
1644557732.8106146,4725.00
1644557732.823357,4728.00
1644557732.8314333,4731.00
1644557732.8398345,4734.00
1644557732.8473432,4737.00
1644557732.8596535,4740.00
1644557732.8684585,4743.00
1644557732.8763137,4746.00
1644557732.8883026,4749.00
1644557732.8964632,4752.00
1644557732.9052703,4755.00
1644557732.9128096,4758.00
1644557732.9248567,4761.00
1644557732.9339397,4764.00
1644557732.9412541,4767.00
1644557732.9543798,4770.00
1644557732.9626253,4773.00
1644557732.9707694,4776.00
1644557732.9829974,4779.00
1644557732.9907658,4782.00
1644557732.9995027,4785.00
1644557733.0072234,4788.00
1644557733.019783,4791.00
1644557733.0281107,4794.00
1644557733.0363176,4797.00
1644557733.0481777,4800.00
1644557733.0567706,4803.00
1644557733.0649667,4806.00
1644557733.0731776,4809.00
1644557733.0853777,4812.00
1644557733.0932336,4815.00
1644557733.10176,4818.00
1644557733.1138716,4821.00
1644557733.1223845,4824.00
1644557733.1305518,4827.00
1644557733.1387916,4830.00
1644557733.1510575,4833.00
1644557733.158284,4836.00
1644557733.1673481,4839.00
1644557733.1797066,4842.00
1644557733.1878197,4845.00
1644557733.1960204,4848.00
1644557733.2037942,4851.00
1644557733.2164946,4854.00
1644557733.2237163,4857.00
1644557733.2320092,4860.00
1644557733.2451425,4863.00
1644557733.2532606,4866.00
1644557733.2613492,4869.00
1644557733.2696862,4872.00
1644557733.282105,4875.00
1644557733.2893238,4878.00
1644557733.2973354,4881.00
1644557733.3103008,4884.00
1644557733.3188956,4887.00
1644557733.3262718,4890.00
1644557733.3353493,4893.00
1644557733.3476036,4896.00
1644557733.3555887,4899.00
1644557733.3638315,4902.00
1644557733.375147,4905.00
1644557733.3844283,4908.00
1644557733.3926103,4911.00
1644557733.400681,4914.00
1644557733.4129982,4917.00
1644557733.4211524,4920.00
1644557733.429433,4923.00
1644557733.4412084,4926.00
1644557733.4497812,4929.00
1644557733.4572124,4932.00
1644557733.4659631,4935.00
1644557733.4784997,4938.00
1644557733.4868941,4941.00
1644557733.494848,4944.00
1644557733.5067806,4947.00
1644557733.5142539,4950.00
1644557733.5234761,4953.00
1644557733.5314927,4956.00
1644557733.5433912,4959.00
1644557733.5524027,4962.00
1644557733.5603838,4965.00
1644557733.5728774,4968.00
1644557733.580423,4971.00
1644557733.589316,4974.00
1644557733.597419,4977.00
1644557733.6095815,4980.00
1644557733.6176107,4983.00
1644557733.6252844,4986.00
1644557733.6381197,4989.00
1644557733.646497,4992.00
1644557733.654293,4995.00
1644557733.6669793,4998.00
1644557733.6752124,5001.00
1644557733.6822202,5004.00
1644557733.6915238,5007.00
1644557733.7037768,5010.00
1644557733.712046,5013.00
1644557733.7202573,5016.00
1644557733.7317853,5019.00
1644557733.739847,5022.00
1644557733.7487915,5025.00
1644557733.7568524,5028.00
1644557733.7695272,5031.00
1644557733.777401,5034.00
1644557733.7858808,5037.00
1644557733.7981687,5040.00
1644557733.8063378,5043.00
1644557733.8144257,5046.00
1644557733.8227763,5049.00
1644557733.8349903,5052.00
1644557733.842401,5055.00
1644557733.8514059,5058.00
1644557733.8636909,5061.00
1644557733.8716886,5064.00
1644557733.8797855,5067.00
1644557733.8882303,5070.00
1644557733.9004214,5073.00
1644557733.9083369,5076.00
1644557733.916341,5079.00
1644557733.9291375,5082.00
1644557733.9373157,5085.00
1644557733.9454882,5088.00
1644557733.9537544,5091.00
1644557733.966038,5094.00
1644557733.9730847,5097.00
1644557733.982261,5100.00
1644557733.9942808,5103.00
1644557734.002932,5106.00
1644557734.010475,5109.00
1644557734.0193594,5112.00
1644557734.0316398,5115.00
1644557734.0397308,5118.00
1644557734.0480018,5121.00
1644557734.0597508,5124.00
1644557734.0683587,5127.00
1644557734.0761535,5130.00
1644557734.0848334,5133.00
1644557734.097164,5136.00
1644557734.1052613,5139.00
1644557734.1135197,5142.00
1644557734.1254883,5145.00
1644557734.13379,5148.00
1644557734.1415658,5151.00
1644557734.149983,5154.00
1644557734.1626945,5157.00
1644557734.1708868,5160.00
1644557734.1789293,5163.00
1644557734.1911962,5166.00
1644557734.1991653,5169.00
1644557734.2071512,5172.00
1644557734.2151237,5175.00
1644557734.2270923,5178.00
1644557734.236153,5181.00
1644557734.2441225,5184.00
1644557734.2561705,5187.00
1644557734.264154,5190.00
1644557734.2726684,5193.00
1644557734.2813556,5196.00
1644557734.2933097,5199.00
1644557734.301827,5202.00
1644557734.3096385,5205.00
1644557734.3215785,5208.00
1644557734.3304553,5211.00
1644557734.338705,5214.00
1644557734.3470078,5217.00
1644557734.3587692,5220.00
1644557734.367425,5223.00
1644557734.3754158,5226.00
1644557734.3879051,5229.00
1644557734.3961413,5232.00
1644557734.4038563,5235.00
1644557734.4164572,5238.00
1644557734.4238687,5241.00
1644557734.4329612,5244.00
1644557734.4408784,5247.00
1644557734.4534209,5250.00
1644557734.4608824,5253.00
1644557734.4695103,5256.00
1644557734.4817257,5259.00
1644557734.4897528,5262.00
1644557734.4984202,5265.00
1644557734.5062249,5268.00
1644557734.519001,5271.00
1644557734.5259862,5274.00
1644557734.5352788,5277.00
1644557734.5477169,5280.00
1644557734.5558026,5283.00
1644557734.5640373,5286.00
1644557734.572145,5289.00
1644557734.583716,5292.00
1644557734.5923615,5295.00
1644557734.6001775,5298.00
1644557734.613211,5301.00
1644557734.62137,5304.00
1644557734.6295264,5307.00
1644557734.637668,5310.00
1644557734.650022,5313.00
1644557734.6578107,5316.00
1644557734.6664486,5319.00
1644557734.6785908,5322.00
1644557734.6869502,5325.00
1644557734.6942592,5328.00
1644557734.703267,5331.00
1644557734.7156081,5334.00
1644557734.7230446,5337.00
1644557734.7320023,5340.00
1644557734.7440062,5343.00
1644557734.7524538,5346.00
1644557734.7602532,5349.00
1644557734.7678878,5352.00
1644557734.781058,5355.00
1644557734.7889998,5358.00
1644557734.7973595,5361.00
1644557734.8095086,5364.00
1644557734.8178053,5367.00
1644557734.8256948,5370.00
1644557734.8343134,5373.00
1644557734.8456757,5376.00
1644557734.8545465,5379.00
1644557734.862928,5382.00
1644557734.8750074,5385.00
1644557734.8834798,5388.00
1644557734.8909793,5391.00
1644557734.899947,5394.00
1644557734.9121,5397.00
1644557734.9204485,5400.00
1644557734.9278202,5403.00
1644557734.9397554,5406.00
1644557734.9491115,5409.00
1644557734.9568322,5412.00
1644557734.9654255,5415.00
1644557734.9777923,5418.00
1644557734.9858499,5421.00
1644557734.994027,5424.00
1644557735.005423,5427.00
1644557735.0145404,5430.00
1644557735.0222502,5433.00
1644557735.0309372,5436.00
1644557735.0431721,5439.00
1644557735.051429,5442.00
1644557735.0593636,5445.00
1644557735.0706666,5448.00
1644557735.0793278,5451.00
1644557735.0882895,5454.00
1644557735.0955505,5457.00
1644557735.107722,5460.00
1644557735.1170182,5463.00
1644557735.1249456,5466.00
1644557735.1375213,5469.00
1644557735.1454754,5472.00
1644557735.1537297,5475.00
1644557735.1661394,5478.00
1644557735.174209,5481.00
1644557735.1824276,5484.00
1644557735.1905353,5487.00
1644557735.2030067,5490.00
1644557735.2112036,5493.00
1644557735.2184799,5496.00
1644557735.2317035,5499.00
1644557735.2390857,5502.00
1644557735.2480245,5505.00
1644557735.2550485,5508.00
1644557735.2680118,5511.00
1644557735.2759547,5514.00
1644557735.2837467,5517.00
1644557735.2966805,5520.00
1644557735.305193,5523.00
1644557735.3132114,5526.00
1644557735.3220174,5529.00
1644557735.3338645,5532.00
1644557735.3419993,5535.00
1644557735.3501666,5538.00
1644557735.3627443,5541.00
1644557735.3709626,5544.00
1644557735.379089,5547.00
1644557735.3872943,5550.00
1644557735.399634,5553.00
1644557735.4076288,5556.00
1644557735.4159048,5559.00
1644557735.428281,5562.00
1644557735.4358559,5565.00
1644557735.4446192,5568.00
1644557735.4526336,5571.00
1644557735.4651356,5574.00
1644557735.4725423,5577.00
1644557735.481449,5580.00
1644557735.4935944,5583.00
1644557735.5019386,5586.00
1644557735.510193,5589.00
1644557735.5184016,5592.00
1644557735.5306358,5595.00
1644557735.5383108,5598.00
1644557735.5467007,5601.00
1644557735.5587332,5604.00
1644557735.5675673,5607.00
1644557735.5747473,5610.00
1644557735.583883,5613.00
1644557735.5961957,5616.00
1644557735.6038208,5619.00
1644557735.6126246,5622.00
1644557735.6238523,5625.00
1644557735.632913,5628.00
1644557735.6410542,5631.00
1644557735.649487,5634.00
1644557735.6616597,5637.00
1644557735.669922,5640.00
1644557735.6781464,5643.00
1644557735.6896882,5646.00
1644557735.6985,5649.00
1644557735.7057,5652.00
1644557735.7147624,5655.00
1644557735.7271285,5658.00
1644557735.7353978,5661.00
1644557735.7435608,5664.00
1644557735.7550225,5667.00
1644557735.7632897,5670.00
1644557735.7720263,5673.00
1644557735.7795024,5676.00
1644557735.7926936,5679.00
1644557735.801038,5682.00
1644557735.8090968,5685.00
1644557735.8214548,5688.00
1644557735.8295152,5691.00
1644557735.8376522,5694.00
1644557735.8500836,5697.00
1644557735.8573287,5700.00
1644557735.8660471,5703.00
1644557735.8743546,5706.00
1644557735.8869143,5709.00
1644557735.8947296,5712.00
1644557735.90326,5715.00
1644557735.9155676,5718.00
1644557735.9230742,5721.00
1644557735.9314997,5724.00
1644557735.9400935,5727.00
1644557735.951442,5730.00
1644557735.9604285,5733.00
1644557735.968486,5736.00
1644557735.9801705,5739.00
1644557735.988901,5742.00
1644557735.9970527,5745.00
1644557736.0052977,5748.00
1644557736.0180185,5751.00
1644557736.0260508,5754.00
1644557736.0342908,5757.00
1644557736.046681,5760.00
1644557736.0541933,5763.00
1644557736.0631971,5766.00
1644557736.071238,5769.00
1644557736.0835397,5772.00
1644557736.090833,5775.00
1644557736.1000166,5778.00
1644557736.1123226,5781.00
1644557736.1195548,5784.00
1644557736.1285708,5787.00
1644557736.1366515,5790.00
1644557736.1490579,5793.00
1644557736.1570396,5796.00
1644557736.1653638,5799.00
1644557736.1773348,5802.00
1644557736.185314,5805.00
1644557736.193293,5808.00
1644557736.2012713,5811.00
1644557736.2145355,5814.00
1644557736.2222936,5817.00
1644557736.2305143,5820.00
1644557736.2430532,5823.00
1644557736.2514277,5826.00
1644557736.259595,5829.00
1644557736.2677019,5832.00
1644557736.278987,5835.00
1644557736.288012,5838.00
1644557736.296369,5841.00
1644557736.3085928,5844.00
1644557736.3168435,5847.00
1644557736.3247128,5850.00
1644557736.3331864,5853.00
1644557736.3455927,5856.00
1644557736.3537974,5859.00
1644557736.3619597,5862.00
1644557736.3739548,5865.00
1644557736.3824465,5868.00
1644557736.3904588,5871.00
1644557736.399047,5874.00
1644557736.4112523,5877.00
1644557736.4194245,5880.00
1644557736.4274974,5883.00
1644557736.4390616,5886.00
1644557736.4481947,5889.00
1644557736.4555175,5892.00
1644557736.4640667,5895.00
1644557736.4766104,5898.00
1644557736.4848313,5901.00
1644557736.4929643,5904.00
1644557736.5048797,5907.00
1644557736.5134773,5910.00
1644557736.521461,5913.00
1644557736.5294404,5916.00
1644557736.5421712,5919.00
1644557736.5505013,5922.00
1644557736.5587044,5925.00
1644557736.570896,5928.00
1644557736.579113,5931.00
1644557736.5873177,5934.00
1644557736.5997293,5937.00
1644557736.6069624,5940.00
1644557736.6160343,5943.00
1644557736.623972,5946.00
1644557736.6364696,5949.00
1644557736.6444254,5952.00
1644557736.652888,5955.00
1644557736.6651735,5958.00
1644557736.6728203,5961.00
1644557736.6816297,5964.00
1644557736.6889472,5967.00
1644557736.7011652,5970.00
1644557736.7101939,5973.00
1644557736.7183058,5976.00
1644557736.7306972,5979.00
1644557736.7387187,5982.00
1644557736.7471387,5985.00
1644557736.7540991,5988.00
1644557736.7676046,5991.00
1644557736.7757778,5994.00
1644557736.7839003,5997.00
1644557736.7953298,6000.00
1644557736.803363,6003.00
1644557736.8125315,6006.00
1644557736.8204472,6009.00
1644557736.8324497,6012.00
1644557736.8403957,6015.00
1644557736.849506,6018.00
1644557736.8616483,6021.00
1644557736.8699665,6024.00
1644557736.878164,6027.00
1644557736.8862994,6030.00
1644557736.8986883,6033.00
1644557736.905905,6036.00
1644557736.9148412,6039.00
1644557736.9271767,6042.00
1644557736.934982,6045.00
1644557736.9438083,6048.00
